episode,agent_type,step,hour,action,soc,soc_after,pv_kw,load_kw,diesel_on,diesel_kw,battery_kw,unmet_load_kw,curtailed_kw,health,reward,rew_unmet_load,rew_fuel,rew_battery_stress,rew_diesel_solar
6,rule_based,14,14,3,0.4259,0.3758,7.2,12.206,0,0.0,5.006,0.0,0.0,0.9998,-0.0121,-0.0,-0.0,-0.0121,0.0
6,rule_based,15,15,3,0.3758,0.2851,6.031,15.101,0,0.0,9.07,0.0,0.0,0.99976,-0.0574,-0.0,-0.0,-0.0574,0.0
6,rule_based,16,16,0,0.2851,0.4135,4.954,18.749,1,27.749,-13.954,0.0,0.0,0.99971,-5.6949,-0.0,-5.6949,-0.0,0.0
6,rule_based,17,17,2,0.4135,0.4452,3.442,22.838,1,22.838,-3.442,0.0,0.0,0.9997,-4.8108,-0.0,-4.8108,-0.0,0.0
6,rule_based,18,18,2,0.4452,0.4612,1.735,27.201,1,27.201,-1.735,0.0,0.0,0.99969,-5.5962,-0.0,-5.5962,-0.0,0.0
6,rule_based,19,19,2,0.4612,0.4349,1.062,33.685,1,30.0,2.624,0.0,0.0,0.99968,-6.1,-0.0,-6.1,-0.0,0.0
6,rule_based,20,20,2,0.4349,0.3049,0.412,43.408,1,30.0,12.996,0.0,0.0,0.99963,-6.1475,-0.0,-6.1,-0.0475,0.0
6,rule_based,21,21,2,0.3049,0.2761,0.194,33.073,1,30.0,2.878,0.0,0.0,0.99962,-6.1619,-0.0,-6.1,-0.0619,0.0
6,rule_based,22,22,0,0.2761,0.2186,0.085,35.832,1,30.0,5.747,0.0,0.0,0.99959,-6.1907,-0.0,-6.1,-0.0907,0.0
6,rule_based,23,23,0,0.2186,0.2517,0.027,26.433,1,30.0,-3.594,0.0,0.0,0.99958,-6.1741,-0.0,-6.1,-0.0741,0.0
7,rule_based,0,0,1,0.7,0.6171,0.001,8.287,0,0.0,8.286,0.0,0.0,0.99997,0.0,-0.0,-0.0,-0.0,0.0
7,rule_based,1,1,1,0.6171,0.5457,0.002,7.145,0,0.0,7.143,0.0,0.0,0.99994,0.0,-0.0,-0.0,-0.0,0.0
7,rule_based,2,2,1,0.5457,0.4753,0.008,7.048,0,0.0,7.04,0.0,0.0,0.99991,0.0,-0.0,-0.0,-0.0,0.0
7,rule_based,3,3,2,0.4753,0.4756,0.028,9.287,1,9.287,-0.028,0.0,0.0,0.99991,-2.3716,-0.0,-2.3716,-0.0,0.0
